units,date,store_nbr,item_nbr
70,2014-06-28,30,44
75,2014-06-28,31,9
88,2014-06-28,31,45
1,2014-06-28,31,98
42,2014-06-28,32,9
39,2014-06-28,32,45
1,2014-06-28,32,58
50,2014-06-28,33,9
196,2014-06-28,33,44
2,2014-06-28,33,92
33,2014-06-28,34,9
79,2014-06-28,34,45
20,2014-06-28,35,16
1,2014-06-28,35,63
16,2014-06-28,35,66
1,2014-06-28,36,1
38,2014-06-28,36,9
1,2014-06-28,36,30
44,2014-06-28,36,44
38,2014-06-28,37,5
7,2014-06-28,37,38
43,2014-06-28,37,45
31,2014-06-28,38,9
82,2014-06-28,38,45
8,2014-06-28,39,36
52,2014-06-28,40,5
53,2014-06-28,40,45
33,2014-06-28,41,16
29,2014-06-28,41,68
10,2014-06-28,41,108
32,2014-06-28,42,5
40,2014-06-28,42,45
40,2014-06-28,43,16
9,2014-06-28,43,37
55,2014-06-28,44,5
1,2014-06-28,44,62
50,2014-06-28,44,68
17,2014-06-29,1,9
7,2014-06-29,1,28
3,2014-06-29,1,47
53,2014-06-29,2,5
159,2014-06-29,2,44
1,2014-06-29,3,2
53,2014-06-29,3,5
76,2014-06-29,3,45
1,2014-06-29,3,109
43,2014-06-29,5,16
7,2014-06-29,5,37
14,2014-06-29,6,9
72,2014-06-29,6,45
3,2014-06-29,6,107
26,2014-06-29,7,5
2,2014-06-29,7,7
37,2014-06-29,7,23
44,2014-06-29,7,95
4,2014-06-29,8,5
18,2014-06-29,8,23
1,2014-06-29,8,100
70,2014-06-29,9,5
2,2014-06-29,9,10
73,2014-06-29,9,45
81,2014-06-29,10,5
26,2014-06-29,10,37
96,2014-06-29,11,9
34,2014-06-29,11,68
20,2014-06-29,12,16
12,2014-06-29,12,37
1,2014-06-29,12,79
49,2014-06-29,13,5
97,2014-06-29,13,36
44,2014-06-29,15,5
88,2014-06-29,15,45
20,2014-06-29,16,16
136,2014-06-29,16,25
7,2014-06-29,16,64
1,2014-06-29,16,77
91,2014-06-29,17,9
31,2014-06-29,17,37
5,2014-06-29,18,5
7,2014-06-29,18,37
58,2014-06-29,20,5
24,2014-06-29,20,41
1,2014-06-29,20,74
14,2014-06-29,21,5
69,2014-06-29,21,44
10,2014-06-29,21,109
39,2014-06-29,22,9
29,2014-06-29,22,68
1,2014-06-29,22,78
24,2014-06-29,23,5
39,2014-06-29,23,45
1,2014-06-29,23,56
72,2014-06-29,25,9
95,2014-06-29,25,45
4,2014-06-29,26,2
21,2014-06-29,26,5
41,2014-06-29,26,45
40,2014-06-29,27,9
16,2014-06-29,27,68
4,2014-06-29,28,2
22,2014-06-29,28,5
50,2014-06-29,28,45
47,2014-06-29,29,8
20,2014-06-29,29,41
83,2014-06-29,29,45
12,2014-06-29,30,16
103,2014-06-29,30,44
1,2014-06-29,30,65
43,2014-06-29,31,9
72,2014-06-29,31,45
1,2014-06-29,31,104
40,2014-06-29,32,9
64,2014-06-29,32,45
96,2014-06-29,33,9
189,2014-06-29,33,44
58,2014-06-29,34,9
2,2014-06-29,34,31
128,2014-06-29,34,45
16,2014-06-29,35,16
2,2014-06-29,35,63
20,2014-06-29,35,66
4,2014-06-29,36,1
60,2014-06-29,36,9
41,2014-06-29,36,44
34,2014-06-29,37,5
12,2014-06-29,37,38
38,2014-06-29,37,45
1,2014-06-29,37,53
35,2014-06-29,38,9
95,2014-06-29,38,45
6,2014-06-29,39,36
54,2014-06-29,40,5
54,2014-06-29,40,45
3,2014-06-29,40,55
27,2014-06-29,41,16
1,2014-06-29,41,61
18,2014-06-29,41,68
9,2014-06-29,41,108
47,2014-06-29,42,5
62,2014-06-29,42,45
1,2014-06-29,42,82
40,2014-06-29,43,16
12,2014-06-29,43,37
3,2014-06-29,43,73
23,2014-06-29,44,5
57,2014-06-29,44,68
4,2014-06-30,1,9
2,2014-06-30,1,28
10,2014-06-30,1,47
2,2014-06-30,1,99
42,2014-06-30,2,5
152,2014-06-30,2,44
54,2014-06-30,3,5
65,2014-06-30,3,45
7,2014-06-30,3,109
23,2014-06-30,5,16
10,2014-06-30,5,37
76,2014-06-30,6,9
71,2014-06-30,6,45
55,2014-06-30,7,5
2,2014-06-30,7,7
25,2014-06-30,7,23
38,2014-06-30,7,95
42,2014-06-30,8,5
13,2014-06-30,8,23
46,2014-06-30,9,5
53,2014-06-30,9,45
36,2014-06-30,10,5
26,2014-06-30,10,37
16,2014-06-30,11,9
48,2014-06-30,11,68
23,2014-06-30,12,16
12,2014-06-30,12,37
111,2014-06-30,13,5
90,2014-06-30,13,36
16,2014-06-30,14,25
39,2014-06-30,15,5
74,2014-06-30,15,45
18,2014-06-30,16,16
98,2014-06-30,16,25
2,2014-06-30,16,64
59,2014-06-30,17,9
40,2014-06-30,17,37
6,2014-06-30,18,5
17,2014-06-30,18,37
1,2014-06-30,18,72
44,2014-06-30,20,5
17,2014-06-30,20,41
4,2014-06-30,20,74
63,2014-06-30,21,5
58,2014-06-30,21,44
4,2014-06-30,21,109
52,2014-06-30,22,9
1,2014-06-30,22,54
31,2014-06-30,22,68
25,2014-06-30,23,5
40,2014-06-30,23,45
47,2014-06-30,25,9
58,2014-06-30,25,45
4,2014-06-30,26,2
10,2014-06-30,26,5
38,2014-06-30,26,45
17,2014-06-30,27,9
20,2014-06-30,27,68
26,2014-06-30,28,5
44,2014-06-30,28,45
59,2014-06-30,29,8
24,2014-06-30,29,41
58,2014-06-30,29,45
13,2014-06-30,30,16
103,2014-06-30,30,44
41,2014-06-30,31,9
66,2014-06-30,31,45
3,2014-06-30,31,98
49,2014-06-30,32,9
53,2014-06-30,32,45
2,2014-06-30,32,58
75,2014-06-30,33,9
217,2014-06-30,33,44
1,2014-06-30,33,92
64,2014-06-30,34,9
47,2014-06-30,34,45
12,2014-06-30,35,16
3,2014-06-30,35,63
17,2014-06-30,35,66
2,2014-06-30,36,1
7,2014-06-30,36,9
49,2014-06-30,36,44
16,2014-06-30,37,5
15,2014-06-30,37,38
42,2014-06-30,37,45
77,2014-06-30,38,9
78,2014-06-30,38,45
19,2014-06-30,39,9
10,2014-06-30,39,36
56,2014-06-30,40,5
45,2014-06-30,40,45
17,2014-06-30,41,16
7,2014-06-30,41,108
18,2014-06-30,42,5
44,2014-06-30,42,45
28,2014-06-30,43,16
8,2014-06-30,43,37
44,2014-06-30,44,5
42,2014-06-30,44,68
1,2014-06-30,45,26
99,2014-07-01,2,5
161,2014-07-01,2,44
88,2014-07-01,3,5
64,2014-07-01,3,45
36,2014-07-01,5,16
13,2014-07-01,5,37
99,2014-07-01,6,9
121,2014-07-01,6,45
3,2014-07-01,6,107
31,2014-07-01,7,5
25,2014-07-01,7,23
40,2014-07-01,7,95
57,2014-07-01,8,5
12,2014-07-01,8,23
1,2014-07-01,8,59
66,2014-07-01,9,5
1,2014-07-01,9,10
75,2014-07-01,9,45
69,2014-07-01,10,5
15,2014-07-01,10,37
38,2014-07-01,11,9
27,2014-07-01,11,68
53,2014-07-01,12,16
12,2014-07-01,12,37
1,2014-07-01,12,79
120,2014-07-01,13,5
60,2014-07-01,13,36
45,2014-07-01,15,5
57,2014-07-01,15,45
28,2014-07-01,16,16
157,2014-07-01,16,25
2,2014-07-01,16,64
1,2014-07-01,16,77
95,2014-07-01,17,9
63,2014-07-01,17,37
19,2014-07-01,18,5
16,2014-07-01,18,37
87,2014-07-01,20,5
25,2014-07-01,20,41
53,2014-07-01,21,5
95,2014-07-01,21,44
6,2014-07-01,21,91
10,2014-07-01,21,109
27,2014-07-01,22,9
1,2014-07-01,22,54
23,2014-07-01,22,68
54,2014-07-01,23,5
45,2014-07-01,23,45
1,2014-07-01,23,56
40,2014-07-01,25,9
62,2014-07-01,25,45
4,2014-07-01,26,2
39,2014-07-01,26,5
60,2014-07-01,26,45
24,2014-07-01,27,9
24,2014-07-01,27,68
24,2014-07-01,28,5
76,2014-07-01,28,45
36,2014-07-01,29,8
29,2014-07-01,29,41
95,2014-07-01,29,45
15,2014-07-01,30,16
90,2014-07-01,30,44
63,2014-07-01,31,9
79,2014-07-01,31,45
18,2014-07-01,32,9
35,2014-07-01,32,45
171,2014-07-01,33,9
320,2014-07-01,33,44
51,2014-07-01,34,9
161,2014-07-01,34,45
18,2014-07-01,35,16
20,2014-07-01,35,66
2,2014-07-01,36,1
21,2014-07-01,36,9
104,2014-07-01,36,44
23,2014-07-01,37,5
5,2014-07-01,37,38
44,2014-07-01,37,45
127,2014-07-01,38,9
115,2014-07-01,38,45
1,2014-07-01,38,98
2,2014-07-01,39,9
4,2014-07-01,39,36
1,2014-07-01,39,103
54,2014-07-01,40,5
41,2014-07-01,40,45
46,2014-07-01,41,16
1,2014-07-01,41,61
17,2014-07-01,41,68
11,2014-07-01,41,108
37,2014-07-01,42,5
86,2014-07-01,42,45
3,2014-07-01,42,82
57,2014-07-01,43,16
14,2014-07-01,43,37
9,2014-07-01,44,5
1,2014-07-01,44,62
37,2014-07-01,44,68
83,2014-07-02,2,5
147,2014-07-02,2,44
25,2014-07-02,3,5
49,2014-07-02,3,45
3,2014-07-02,3,109
88,2014-07-02,4,9
16,2014-07-02,4,27
1,2014-07-02,4,101
34,2014-07-02,5,16
12,2014-07-02,5,37
53,2014-07-02,6,9
84,2014-07-02,6,45
1,2014-07-02,6,107
59,2014-07-02,7,5
28,2014-07-02,7,23
48,2014-07-02,7,95
15,2014-07-02,8,5
10,2014-07-02,8,23
35,2014-07-02,9,5
2,2014-07-02,9,10
60,2014-07-02,9,45
48,2014-07-02,10,5
16,2014-07-02,10,37
14,2014-07-02,11,9
25,2014-07-02,11,68
1,2014-07-02,11,110
35,2014-07-02,12,16
16,2014-07-02,12,37
22,2014-07-02,13,5
67,2014-07-02,13,36
72,2014-07-02,15,5
51,2014-07-02,15,45
40,2014-07-02,16,16
128,2014-07-02,16,25
74,2014-07-02,17,9
33,2014-07-02,17,37
23,2014-07-02,18,5
8,2014-07-02,18,37
125,2014-07-02,20,5
25,2014-07-02,20,41
5,2014-07-02,20,74
44,2014-07-02,21,5
72,2014-07-02,21,44
7,2014-07-02,21,109
9,2014-07-02,22,9
15,2014-07-02,22,68
37,2014-07-02,23,5
25,2014-07-02,23,45
2,2014-07-02,23,56
19,2014-07-02,24,6
42,2014-07-02,24,43
92,2014-07-02,25,9
74,2014-07-02,25,45
3,2014-07-02,26,2
60,2014-07-02,26,5
40,2014-07-02,26,45
15,2014-07-02,27,9
17,2014-07-02,27,68
34,2014-07-02,28,5
46,2014-07-02,28,45
30,2014-07-02,29,8
15,2014-07-02,29,41
58,2014-07-02,29,45
30,2014-07-02,30,16
82,2014-07-02,30,44
36,2014-07-02,31,9
60,2014-07-02,31,45
1,2014-07-02,31,98
17,2014-07-02,32,9
50,2014-07-02,32,45
119,2014-07-02,33,9
190,2014-07-02,33,44
1,2014-07-02,33,92
56,2014-07-02,34,9
65,2014-07-02,34,45
21,2014-07-02,35,16
3,2014-07-02,35,63
14,2014-07-02,35,66
1,2014-07-02,35,105
7,2014-07-02,36,1
31,2014-07-02,36,9
1,2014-07-02,36,30
55,2014-07-02,36,44
37,2014-07-02,37,5
8,2014-07-02,37,38
40,2014-07-02,37,45
89,2014-07-02,38,9
79,2014-07-02,38,45
4,2014-07-02,38,98
5,2014-07-02,39,36
30,2014-07-02,40,5
51,2014-07-02,40,45
32,2014-07-02,41,16
1,2014-07-02,41,61
18,2014-07-02,41,68
10,2014-07-02,41,108
62,2014-07-02,42,5
52,2014-07-02,42,45
1,2014-07-02,42,82
42,2014-07-02,43,16
13,2014-07-02,43,37
19,2014-07-02,44,5
37,2014-07-02,44,68
55,2014-07-03,2,5
2,2014-07-03,2,11
199,2014-07-03,2,44
110,2014-07-03,3,5
59,2014-07-03,3,45
4,2014-07-03,3,109
127,2014-07-03,4,9
13,2014-07-03,4,27
2,2014-07-03,4,101
35,2014-07-03,5,16
2,2014-07-03,5,32
16,2014-07-03,5,37
54,2014-07-03,6,9
1,2014-07-03,6,14
69,2014-07-03,6,45
2,2014-07-03,6,107
50,2014-07-03,7,5
3,2014-07-03,7,7
40,2014-07-03,7,23
44,2014-07-03,7,95
22,2014-07-03,8,5
21,2014-07-03,8,23
79,2014-07-03,9,5
80,2014-07-03,9,45
169,2014-07-03,10,5
27,2014-07-03,10,37
26,2014-07-03,11,9
1,2014-07-03,11,61
32,2014-07-03,11,68
36,2014-07-03,12,16
20,2014-07-03,12,37
31,2014-07-03,13,5
56,2014-07-03,13,36
68,2014-07-03,15,5
52,2014-07-03,15,45
26,2014-07-03,16,16
193,2014-07-03,16,25
1,2014-07-03,16,64
1,2014-07-03,16,77
145,2014-07-03,17,9
52,2014-07-03,17,37
6,2014-07-03,18,5
12,2014-07-03,18,37
63,2014-07-03,20,5
23,2014-07-03,20,41
1,2014-07-03,20,74
34,2014-07-03,21,5
84,2014-07-03,21,44
1,2014-07-03,21,91
6,2014-07-03,21,109
38,2014-07-03,22,9
36,2014-07-03,22,68
23,2014-07-03,23,5
49,2014-07-03,23,45
1,2014-07-03,23,56
85,2014-07-03,24,6
63,2014-07-03,24,43
1,2014-07-03,24,60
34,2014-07-03,25,9
85,2014-07-03,25,45
1,2014-07-03,26,2
18,2014-07-03,26,5
44,2014-07-03,26,45
33,2014-07-03,27,9
19,2014-07-03,27,68
15,2014-07-03,28,5
36,2014-07-03,28,45
15,2014-07-03,29,8
14,2014-07-03,29,41
72,2014-07-03,29,45
1,2014-07-03,29,56
33,2014-07-03,30,16
137,2014-07-03,30,44
25,2014-07-03,31,9
93,2014-07-03,31,45
32,2014-07-03,32,9
54,2014-07-03,32,45
78,2014-07-03,33,9
327,2014-07-03,33,44
28,2014-07-03,34,9
95,2014-07-03,34,45
24,2014-07-03,35,16
13,2014-07-03,35,66
27,2014-07-03,36,9
43,2014-07-03,36,44
26,2014-07-03,37,5
4,2014-07-03,37,38
39,2014-07-03,37,45
45,2014-07-03,38,9
115,2014-07-03,38,45
13,2014-07-03,39,9
10,2014-07-03,39,36
33,2014-07-03,40,5
54,2014-07-03,40,45
46,2014-07-03,41,16
19,2014-07-03,41,68
5,2014-07-03,41,108
18,2014-07-03,42,5
50,2014-07-03,42,45
42,2014-07-03,43,16
13,2014-07-03,43,37
1,2014-07-03,43,73
36,2014-07-03,44,5
48,2014-07-03,44,68
21,2014-07-04,2,5
134,2014-07-04,2,44
36,2014-07-04,3,5
46,2014-07-04,3,45
107,2014-07-04,4,9
14,2014-07-04,4,27
21,2014-07-04,5,16
12,2014-07-04,5,37
52,2014-07-04,6,9
47,2014-07-04,6,45
59,2014-07-04,7,5
1,2014-07-04,7,7
31,2014-07-04,7,23
40,2014-07-04,7,95
5,2014-07-04,8,5
12,2014-07-04,8,23
46,2014-07-04,9,5
57,2014-07-04,9,45
97,2014-07-04,10,5
21,2014-07-04,10,37
66,2014-07-04,11,9
1,2014-07-04,11,61
28,2014-07-04,11,68
31,2014-07-04,12,16
32,2014-07-04,12,37
59,2014-07-04,13,5
73,2014-07-04,13,36
70,2014-07-04,15,5
51,2014-07-04,15,45
1,2014-07-04,15,61
23,2014-07-04,16,16
198,2014-07-04,16,25
5,2014-07-04,16,64
2,2014-07-04,16,77
67,2014-07-04,17,9
42,2014-07-04,17,37
10,2014-07-04,18,5
14,2014-07-04,18,37
1,2014-07-04,18,57
1,2014-07-04,18,72
33,2014-07-04,20,5
21,2014-07-04,20,41
1,2014-07-04,20,74
18,2014-07-04,21,5
59,2014-07-04,21,44
4,2014-07-04,21,109
33,2014-07-04,22,9
4,2014-07-04,22,68
23,2014-07-04,23,5
25,2014-07-04,23,45
36,2014-07-04,24,6
36,2014-07-04,24,43
30,2014-07-04,25,9
81,2014-07-04,25,45
26,2014-07-04,26,5
32,2014-07-04,26,45
19,2014-07-04,27,9
4,2014-07-04,27,68
18,2014-07-04,28,5
28,2014-07-04,28,45
14,2014-07-04,29,8
17,2014-07-04,29,41
57,2014-07-04,29,45
13,2014-07-04,30,16
39,2014-07-04,30,44
23,2014-07-04,31,9
92,2014-07-04,31,45
4,2014-07-04,31,98
39,2014-07-04,32,9
39,2014-07-04,32,45
48,2014-07-04,33,9
209,2014-07-04,33,44
43,2014-07-04,34,9
2,2014-07-04,34,31
88,2014-07-04,34,45
39,2014-07-04,35,16
4,2014-07-04,35,63
14,2014-07-04,35,66
35,2014-07-04,36,9
1,2014-07-04,36,30
87,2014-07-04,36,44
27,2014-07-04,37,5
12,2014-07-04,37,38
37,2014-07-04,37,45
50,2014-07-04,38,9
77,2014-07-04,38,45
4,2014-07-04,39,9
3,2014-07-04,39,36
1,2014-07-04,39,103
51,2014-07-04,40,5
32,2014-07-04,40,45
24,2014-07-04,41,16
2,2014-07-04,41,61
15,2014-07-04,41,68
2,2014-07-04,41,108
14,2014-07-04,42,5
59,2014-07-04,42,45
1,2014-07-04,42,82
35,2014-07-04,43,16
16,2014-07-04,43,37
14,2014-07-04,44,5
31,2014-07-04,44,68
183,2014-07-05,2,5
5,2014-07-05,2,11
236,2014-07-05,2,44
35,2014-07-05,3,5
58,2014-07-05,3,45
5,2014-07-05,3,109
175,2014-07-05,4,9
18,2014-07-05,4,27
29,2014-07-05,5,16
14,2014-07-05,5,37
61,2014-07-05,6,9
81,2014-07-05,6,45
3,2014-07-05,6,107
36,2014-07-05,7,5
5,2014-07-05,7,7
25,2014-07-05,7,23
29,2014-07-05,7,95
12,2014-07-05,8,5
16,2014-07-05,8,23
1,2014-07-05,8,100
41,2014-07-05,9,5
2,2014-07-05,9,10
50,2014-07-05,9,45
69,2014-07-05,10,5
13,2014-07-05,10,37
25,2014-07-05,11,9
4,2014-07-05,11,61
26,2014-07-05,11,68
19,2014-07-05,12,16
22,2014-07-05,12,37
24,2014-07-05,13,5
91,2014-07-05,13,36
63,2014-07-05,15,5
76,2014-07-05,15,45
1,2014-07-05,15,61
12,2014-07-05,16,16
20,2014-07-05,16,25
5,2014-07-05,16,64
1,2014-07-05,16,77
93,2014-07-05,17,9
47,2014-07-05,17,37
2,2014-07-05,17,71
10,2014-07-05,18,5
14,2014-07-05,18,37
163,2014-07-05,20,5
23,2014-07-05,20,41
57,2014-07-05,21,5
75,2014-07-05,21,44
7,2014-07-05,21,109
38,2014-07-05,22,9
25,2014-07-05,22,68
97,2014-07-05,23,5
31,2014-07-05,23,45
46,2014-07-05,24,6
42,2014-07-05,24,43
126,2014-07-05,25,9
1,2014-07-05,25,12
79,2014-07-05,25,45
61,2014-07-05,26,5
51,2014-07-05,26,45
40,2014-07-05,27,9
7,2014-07-05,27,68
2,2014-07-05,28,2
15,2014-07-05,28,5
61,2014-07-05,28,45
24,2014-07-05,29,8
22,2014-07-05,29,41
58,2014-07-05,29,45
27,2014-07-05,30,16
86,2014-07-05,30,44
1,2014-07-05,30,65
74,2014-07-05,31,9
80,2014-07-05,31,45
37,2014-07-05,32,9
32,2014-07-05,32,45
112,2014-07-05,33,9
272,2014-07-05,33,44
2,2014-07-05,33,92
71,2014-07-05,34,9
82,2014-07-05,34,45
25,2014-07-05,35,16
9,2014-07-05,35,66
36,2014-07-05,36,9
56,2014-07-05,36,44
49,2014-07-05,37,5
3,2014-07-05,37,38
34,2014-07-05,37,45
127,2014-07-05,38,9
131,2014-07-05,38,45
2,2014-07-05,38,98
2,2014-07-05,39,9
8,2014-07-05,39,36
45,2014-07-05,40,5
40,2014-07-05,40,45
36,2014-07-05,41,16
1,2014-07-05,41,61
15,2014-07-05,41,68
2,2014-07-05,41,108
52,2014-07-05,42,5
70,2014-07-05,42,45
60,2014-07-05,43,16
13,2014-07-05,43,37
39,2014-07-05,44,5
37,2014-07-05,44,68
1,2014-07-05,44,105
230,2014-07-06,4,9
25,2014-07-06,4,27
29,2014-07-06,5,16
17,2014-07-06,5,37
73,2014-07-06,7,5
41,2014-07-06,7,23
50,2014-07-06,7,95
45,2014-07-06,8,5
6,2014-07-06,8,23
2,2014-07-06,8,100
46,2014-07-06,9,5
76,2014-07-06,9,45
107,2014-07-06,10,5
16,2014-07-06,10,37
14,2014-07-06,11,9
35,2014-07-06,11,68
41,2014-07-06,12,16
25,2014-07-06,12,37
1,2014-07-06,12,79
69,2014-07-06,13,5
102,2014-07-06,13,36
60,2014-07-06,15,5
77,2014-07-06,15,45
26,2014-07-06,16,16
199,2014-07-06,17,9
56,2014-07-06,17,37
26,2014-07-06,18,5
16,2014-07-06,18,37
46,2014-07-06,21,5
76,2014-07-06,21,44
1,2014-07-06,21,91
5,2014-07-06,21,109
15,2014-07-06,22,9
2,2014-07-06,22,54
17,2014-07-06,22,68
29,2014-07-06,23,5
55,2014-07-06,23,45
44,2014-07-06,24,6
1,2014-07-06,24,43
54,2014-07-06,25,9
94,2014-07-06,25,45
2,2014-07-06,26,2
21,2014-07-06,26,5
46,2014-07-06,26,45
50,2014-07-06,27,9
21,2014-07-06,27,68
25,2014-07-06,29,8
24,2014-07-06,29,41
64,2014-07-06,29,45
43,2014-07-06,30,16
68,2014-07-06,30,44
1,2014-07-06,30,65
51,2014-07-06,31,9
110,2014-07-06,31,45
68,2014-07-06,32,9
161,2014-07-06,33,9
195,2014-07-06,33,44
1,2014-07-06,33,92
89,2014-07-06,34,9
77,2014-07-06,34,45
15,2014-07-06,35,16
19,2014-07-06,35,66
1,2014-07-06,36,1
36,2014-07-06,36,9
63,2014-07-06,36,44
32,2014-07-06,37,5
7,2014-07-06,37,38
32,2014-07-06,37,45
3,2014-07-06,39,9
7,2014-07-06,39,36
46,2014-07-06,40,5
61,2014-07-06,40,45
36,2014-07-06,41,16
15,2014-07-06,41,68
14,2014-07-06,41,108
58,2014-07-06,43,16
13,2014-07-06,43,37
3,2014-07-06,43,73
46,2014-07-06,44,5
2,2014-07-06,44,62
56,2014-07-06,44,68
141,2014-07-07,4,9
22,2014-07-07,4,27
33,2014-07-07,5,16
12,2014-07-07,5,37
114,2014-07-07,7,5
28,2014-07-07,7,23
42,2014-07-07,7,95
19,2014-07-07,8,5
10,2014-07-07,8,23
1,2014-07-07,8,59
114,2014-07-07,10,5
27,2014-07-07,10,37
28,2014-07-07,11,9
30,2014-07-07,11,68
40,2014-07-07,12,16
14,2014-07-07,12,37
8,2014-07-07,12,79
72,2014-07-07,13,5
86,2014-07-07,13,36
1,2014-07-07,13,104
71,2014-07-07,15,5
67,2014-07-07,15,45
1,2014-07-07,15,61
37,2014-07-07,16,16
132,2014-07-07,16,25
1,2014-07-07,16,77
236,2014-07-07,17,9
61,2014-07-07,17,37
10,2014-07-07,19,16
4,2014-07-07,19,83
45,2014-07-07,22,9
21,2014-07-07,22,68
84,2014-07-07,24,6
53,2014-07-07,24,43
1,2014-07-07,24,60
87,2014-07-07,25,9
1,2014-07-07,25,12
61,2014-07-07,25,45
52,2014-07-07,27,9
25,2014-07-07,27,68
10,2014-07-07,30,16
66,2014-07-07,30,44
1,2014-07-07,30,65
44,2014-07-07,32,9
37,2014-07-07,32,45
3,2014-07-07,32,58
20,2014-07-07,35,16
1,2014-07-07,35,63
15,2014-07-07,35,66
36,2014-07-07,36,9
1,2014-07-07,36,30
51,2014-07-07,36,44
31,2014-07-07,37,5
5,2014-07-07,37,38
37,2014-07-07,37,45
7,2014-07-07,39,9
12,2014-07-07,39,36
57,2014-07-07,40,5
51,2014-07-07,40,45
44,2014-07-07,41,16
18,2014-07-07,41,68
12,2014-07-07,41,108
53,2014-07-07,43,16
17,2014-07-07,43,37
34,2014-07-07,44,5
19,2014-07-07,44,68
8,2014-07-08,1,9
4,2014-07-08,1,28
5,2014-07-08,1,47
2,2014-07-08,1,99
64,2014-07-08,7,5
2,2014-07-08,7,7
23,2014-07-08,7,23
32,2014-07-08,7,95
11,2014-07-08,8,5
13,2014-07-08,8,23
3,2014-07-08,8,100
31,2014-07-08,12,16
18,2014-07-08,12,37
30,2014-07-08,13,5
53,2014-07-08,13,36
1,2014-07-08,13,104
8,2014-07-08,14,25
38,2014-07-08,15,5
57,2014-07-08,15,45
30,2014-07-08,16,16
146,2014-07-08,16,25
2,2014-07-08,16,64
98,2014-07-08,17,9
24,2014-07-08,17,37
1,2014-07-08,17,71
9,2014-07-08,19,16
9,2014-07-08,19,83
58,2014-07-08,25,9
1,2014-07-08,25,12
79,2014-07-08,25,45
33,2014-07-08,30,16
90,2014-07-08,30,44
1,2014-07-08,30,65
30,2014-07-08,32,9
44,2014-07-08,32,45
15,2014-07-08,35,16
10,2014-07-08,35,66
22,2014-07-08,36,9
2,2014-07-08,36,30
33,2014-07-08,36,44
53,2014-07-08,37,5
6,2014-07-08,37,38
33,2014-07-08,37,45
6,2014-07-08,39,9
12,2014-07-08,39,36
35,2014-07-08,40,5
44,2014-07-08,40,45
4,2014-07-08,40,55
68,2014-07-08,43,16
8,2014-07-08,43,37
11,2014-07-08,45,9
18,2014-07-09,1,9
6,2014-07-09,1,28
2,2014-07-09,1,47
54,2014-07-09,7,5
23,2014-07-09,7,23
44,2014-07-09,7,95
36,2014-07-09,8,5
19,2014-07-09,8,23
1,2014-07-09,8,100
34,2014-07-09,12,16
10,2014-07-09,12,37
46,2014-07-09,13,5
66,2014-07-09,13,36
2,2014-07-09,14,25
45,2014-07-09,15,5
64,2014-07-09,15,45
22,2014-07-09,16,16
143,2014-07-09,16,25
1,2014-07-09,16,64
2,2014-07-09,16,77
112,2014-07-09,17,9
53,2014-07-09,17,37
8,2014-07-09,19,16
7,2014-07-09,19,83
84,2014-07-09,25,9
71,2014-07-09,25,45
31,2014-07-09,30,16
41,2014-07-09,30,44
22,2014-07-09,32,9
6,2014-07-09,32,45
16,2014-07-09,35,16
1,2014-07-09,35,63
11,2014-07-09,35,66
41,2014-07-09,36,9
1,2014-07-09,36,30
57,2014-07-09,36,44
44,2014-07-09,37,5
5,2014-07-09,37,38
40,2014-07-09,37,45
4,2014-07-09,39,9
3,2014-07-09,39,36
25,2014-07-09,40,5
53,2014-07-09,40,45
2,2014-07-09,40,55
53,2014-07-09,43,16
9,2014-07-09,43,37
1,2014-07-09,43,73
1,2014-07-09,45,4
6,2014-07-09,45,9
10,2014-07-10,1,9
1,2014-07-10,1,28
8,2014-07-10,1,47
28,2014-07-10,7,5
15,2014-07-10,7,23
36,2014-07-10,7,95
31,2014-07-10,8,5
5,2014-07-10,8,23
1,2014-07-10,8,59
41,2014-07-10,12,16
9,2014-07-10,12,37
51,2014-07-10,13,5
45,2014-07-10,13,36
10,2014-07-10,14,25
56,2014-07-10,15,5
71,2014-07-10,15,45
23,2014-07-10,16,16
130,2014-07-10,16,25
115,2014-07-10,17,9
47,2014-07-10,17,37
11,2014-07-10,19,16
8,2014-07-10,19,83
69,2014-07-10,25,9
1,2014-07-10,25,12
77,2014-07-10,25,45
17,2014-07-10,30,16
68,2014-07-10,30,44
40,2014-07-10,32,9
33,2014-07-10,32,45
1,2014-07-10,32,58
22,2014-07-10,35,16
13,2014-07-10,35,66
18,2014-07-10,36,9
39,2014-07-10,36,44
35,2014-07-10,37,5
2,2014-07-10,37,38
38,2014-07-10,37,45
14,2014-07-10,39,9
5,2014-07-10,39,36
36,2014-07-10,40,5
43,2014-07-10,40,45
45,2014-07-10,43,16
11,2014-07-10,43,37
35,2014-07-10,45,9
1,2014-07-10,45,22
3,2014-07-10,45,26
19,2014-07-11,1,9
2,2014-07-11,1,28
8,2014-07-11,1,47
70,2014-07-11,7,5
38,2014-07-11,7,23
49,2014-07-11,7,95
4,2014-07-11,8,5
9,2014-07-11,8,23
43,2014-07-11,12,16
16,2014-07-11,12,37
43,2014-07-11,13,5
41,2014-07-11,13,36
1,2014-07-11,13,104
9,2014-07-11,14,25
63,2014-07-11,15,5
53,2014-07-11,15,45
3,2014-07-11,15,61
29,2014-07-11,16,16
152,2014-07-11,16,25
4,2014-07-11,16,64
14,2014-07-11,19,16
13,2014-07-11,19,83
91,2014-07-11,25,9
