units,date,store_nbr,item_nbr,station
22,2014-06-20,3,5,7
45,2014-06-20,3,45,7
2,2014-06-20,3,109,7
23,2014-06-20,5,16,12
10,2014-06-20,5,37,12
51,2014-06-20,7,5,6
25,2014-06-20,7,23,6
43,2014-06-20,7,95,6
8,2014-06-20,8,5,4
10,2014-06-20,8,23,4
44,2014-06-20,9,5,17
78,2014-06-20,9,45,17
63,2014-06-20,10,5,12
26,2014-06-20,10,37,12
39,2014-06-20,11,9,10
9,2014-06-20,11,68,10
2,2014-06-20,11,110,10
25,2014-06-20,12,16,11
19,2014-06-20,12,37,11
26,2014-06-20,13,5,6
58,2014-06-20,13,36,6
2,2014-06-20,14,25,16
40,2014-06-20,15,5,13
66,2014-06-20,15,45,13
13,2014-06-20,16,16,2
112,2014-06-20,16,25,2
5,2014-06-20,16,64,2
1,2014-06-20,16,77,2
15,2014-06-20,18,5,17
7,2014-06-20,18,37,17
12,2014-06-20,19,16,15
4,2014-06-20,19,75,15
1,2014-06-20,19,83,15
63,2014-06-20,20,5,7
27,2014-06-20,20,41,7
12,2014-06-20,21,5,3
63,2014-06-20,21,44,3
3,2014-06-20,21,109,3
34,2014-06-20,22,9,10
1,2014-06-20,22,54,10
17,2014-06-20,22,68,10
1,2014-06-20,22,104,10
42,2014-06-20,23,5,17
37,2014-06-20,23,45,17
36,2014-06-20,25,9,13
69,2014-06-20,25,45,13
1,2014-06-20,26,2,17
21,2014-06-20,26,5,17
42,2014-06-20,26,45,17
42,2014-06-20,27,9,10
14,2014-06-20,27,68,10
2,2014-06-20,28,2,7
5,2014-06-20,28,5,7
42,2014-06-20,28,45,7
29,2014-06-20,29,8,3
24,2014-06-20,29,41,3
49,2014-06-20,29,45,3
1,2014-06-20,29,56,3
35,2014-06-20,31,9,17
84,2014-06-20,31,45,17
25,2014-06-20,32,9,13
47,2014-06-20,32,45,13
1,2014-06-20,32,58,13
66,2014-06-20,33,9,3
205,2014-06-20,33,44,3
2,2014-06-20,33,92,3
26,2014-06-20,34,9,17
79,2014-06-20,34,45,17
16,2014-06-20,35,16,5
10,2014-06-20,35,66,5
3,2014-06-20,36,1,18
8,2014-06-20,36,9,18
3,2014-06-20,36,30,18
86,2014-06-20,36,44,18
19,2014-06-20,37,5,13
7,2014-06-20,37,38,13
32,2014-06-20,37,45,13
2,2014-06-20,37,104,13
1,2014-06-20,39,9,8
8,2014-06-20,39,36,8
59,2014-06-20,40,5,13
47,2014-06-20,40,45,13
28,2014-06-20,41,16,12
14,2014-06-20,41,68,12
10,2014-06-20,41,108,12
33,2014-06-20,43,16,11
18,2014-06-20,43,37,11
46,2014-06-20,44,5,12
39,2014-06-20,44,68,12
13,2014-06-20,45,9,16
2,2014-06-20,45,26,16
11,2014-06-21,1,9,1
4,2014-06-21,1,28,1
10,2014-06-21,1,47,1
4,2014-06-21,3,2,7
38,2014-06-21,3,5,7
42,2014-06-21,3,45,7
2,2014-06-21,3,109,7
36,2014-06-21,5,16,12
13,2014-06-21,5,37,12
86,2014-06-21,7,5,6
2,2014-06-21,7,7,6
20,2014-06-21,7,23,6
55,2014-06-21,7,95,6
9,2014-06-21,8,5,4
18,2014-06-21,8,23,4
46,2014-06-21,9,5,17
1,2014-06-21,9,10,17
67,2014-06-21,9,45,17
63,2014-06-21,10,5,12
11,2014-06-21,10,37,12
55,2014-06-21,11,9,10
26,2014-06-21,11,68,10
16,2014-06-21,11,110,10
39,2014-06-21,12,16,11
25,2014-06-21,12,37,11
31,2014-06-21,13,5,6
75,2014-06-21,13,36,6
1,2014-06-21,14,25,16
76,2014-06-21,15,5,13
81,2014-06-21,15,45,13
2,2014-06-21,15,61,13
17,2014-06-21,16,16,2
162,2014-06-21,16,25,2
1,2014-06-21,16,64,2
20,2014-06-21,18,5,17
12,2014-06-21,18,37,17
18,2014-06-21,19,16,15
10,2014-06-21,19,83,15
59,2014-06-21,20,5,7
27,2014-06-21,20,41,7
34,2014-06-21,21,5,3
56,2014-06-21,21,44,3
2,2014-06-21,21,109,3
36,2014-06-21,22,9,10
1,2014-06-21,22,54,10
27,2014-06-21,22,68,10
22,2014-06-21,23,5,17
31,2014-06-21,23,45,17
2,2014-06-21,23,56,17
128,2014-06-21,25,9,13
2,2014-06-21,25,12,13
73,2014-06-21,25,45,13
1,2014-06-21,26,2,17
21,2014-06-21,26,5,17
40,2014-06-21,26,45,17
47,2014-06-21,27,9,10
29,2014-06-21,27,68,10
15,2014-06-21,28,5,7
37,2014-06-21,28,45,7
15,2014-06-21,29,8,3
15,2014-06-21,29,41,3
70,2014-06-21,29,45,3
20,2014-06-21,30,16,19
57,2014-06-21,30,44,19
29,2014-06-21,31,9,17
87,2014-06-21,31,45,17
46,2014-06-21,32,9,13
30,2014-06-21,32,45,13
75,2014-06-21,33,9,3
173,2014-06-21,33,44,3
2,2014-06-21,33,92,3
36,2014-06-21,34,9,17
2,2014-06-21,34,31,17
57,2014-06-21,34,45,17
19,2014-06-21,35,16,5
2,2014-06-21,35,63,5
11,2014-06-21,35,66,5
2,2014-06-21,36,1,18
22,2014-06-21,36,9,18
1,2014-06-21,36,30,18
39,2014-06-21,36,44,18
30,2014-06-21,37,5,13
9,2014-06-21,37,38,13
34,2014-06-21,37,45,13
1,2014-06-21,37,104,13
12,2014-06-21,39,9,8
24,2014-06-21,39,36,8
3,2014-06-21,39,103,8
25,2014-06-21,40,5,13
59,2014-06-21,40,45,13
31,2014-06-21,41,16,12
2,2014-06-21,41,61,12
13,2014-06-21,41,68,12
15,2014-06-21,41,108,12
26,2014-06-21,43,16,11
15,2014-06-21,43,37,11
34,2014-06-21,44,5,12
5,2014-06-21,44,62,12
56,2014-06-21,44,68,12
2,2014-06-21,44,105,12
4,2014-06-21,45,9,16
2,2014-06-21,45,26,16
17,2014-06-22,1,9,1
4,2014-06-22,1,28,1
12,2014-06-22,1,47,1
32,2014-06-22,3,5,7
58,2014-06-22,3,45,7
4,2014-06-22,3,109,7
39,2014-06-22,5,16,12
16,2014-06-22,5,37,12
57,2014-06-22,7,5,6
37,2014-06-22,7,23,6
45,2014-06-22,7,95,6
8,2014-06-22,8,5,4
14,2014-06-22,8,23,4
1,2014-06-22,8,100,4
59,2014-06-22,9,5,17
71,2014-06-22,9,45,17
125,2014-06-22,10,5,12
26,2014-06-22,10,37,12
25,2014-06-22,11,9,10
34,2014-06-22,11,68,10
29,2014-06-22,12,16,11
18,2014-06-22,12,37,11
55,2014-06-22,13,5,6
101,2014-06-22,13,36,6
13,2014-06-22,14,25,16
37,2014-06-22,15,5,13
75,2014-06-22,15,45,13
1,2014-06-22,15,61,13
22,2014-06-22,16,16,2
220,2014-06-22,16,25,2
3,2014-06-22,16,64,2
4,2014-06-22,16,77,2
15,2014-06-22,18,5,17
15,2014-06-22,18,37,17
48,2014-06-22,20,5,7
22,2014-06-22,20,41,7
49,2014-06-22,21,5,3
61,2014-06-22,21,44,3
44,2014-06-22,22,9,10
1,2014-06-22,22,54,10
23,2014-06-22,22,68,10
38,2014-06-22,23,5,17
48,2014-06-22,23,45,17
1,2014-06-22,23,56,17
86,2014-06-22,25,9,13
5,2014-06-22,25,12,13
75,2014-06-22,25,45,13
7,2014-06-22,26,2,17
35,2014-06-22,26,5,17
47,2014-06-22,26,45,17
48,2014-06-22,27,9,10
18,2014-06-22,27,68,10
2,2014-06-22,28,2,7
31,2014-06-22,28,5,7
51,2014-06-22,28,45,7
25,2014-06-22,29,8,3
30,2014-06-22,29,41,3
47,2014-06-22,29,45,3
14,2014-06-22,30,16,19
81,2014-06-22,30,44,19
1,2014-06-22,30,65,19
60,2014-06-22,31,9,17
109,2014-06-22,31,45,17
1,2014-06-22,31,98,17
55,2014-06-22,32,9,13
67,2014-06-22,32,45,13
135,2014-06-22,33,9,3
214,2014-06-22,33,44,3
1,2014-06-22,33,92,3
47,2014-06-22,34,9,17
1,2014-06-22,34,31,17
101,2014-06-22,34,45,17
14,2014-06-22,35,16,5
18,2014-06-22,35,66,5
2,2014-06-22,36,1,18
27,2014-06-22,36,9,18
1,2014-06-22,36,30,18
44,2014-06-22,36,44,18
50,2014-06-22,37,5,13
4,2014-06-22,37,38,13
42,2014-06-22,37,45,13
6,2014-06-22,37,104,13
3,2014-06-22,39,36,8
51,2014-06-22,40,5,13
58,2014-06-22,40,45,13
1,2014-06-22,40,55,13
28,2014-06-22,41,16,12
2,2014-06-22,41,61,12
19,2014-06-22,41,68,12
10,2014-06-22,41,108,12
46,2014-06-22,43,16,11
14,2014-06-22,43,37,11
53,2014-06-22,44,5,12
4,2014-06-22,44,62,12
62,2014-06-22,44,68,12
14,2014-06-22,45,9,16
1,2014-06-22,45,22,16
12,2014-06-23,1,9,1
5,2014-06-23,1,28,1
9,2014-06-23,1,47,1
1,2014-06-23,3,2,7
71,2014-06-23,3,5,7
73,2014-06-23,3,45,7
4,2014-06-23,3,109,7
114,2014-06-23,4,9,9
22,2014-06-23,4,27,9
33,2014-06-23,5,16,12
12,2014-06-23,5,37,12
55,2014-06-23,7,5,6
2,2014-06-23,7,7,6
27,2014-06-23,7,23,6
45,2014-06-23,7,95,6
6,2014-06-23,8,5,4
15,2014-06-23,8,23,4
22,2014-06-23,9,5,17
3,2014-06-23,9,10,17
51,2014-06-23,9,45,17
25,2014-06-23,10,5,12
13,2014-06-23,10,37,12
44,2014-06-23,11,9,10
18,2014-06-23,11,68,10
21,2014-06-23,12,16,11
17,2014-06-23,12,37,11
15,2014-06-23,13,5,6
84,2014-06-23,13,36,6
59,2014-06-23,15,5,13
49,2014-06-23,15,45,13
1,2014-06-23,15,61,13
16,2014-06-23,16,16,2
144,2014-06-23,16,25,2
5,2014-06-23,16,64,2
25,2014-06-23,18,5,17
17,2014-06-23,18,37,17
1,2014-06-23,18,57,17
101,2014-06-23,20,5,7
19,2014-06-23,20,41,7
1,2014-06-23,20,74,7
52,2014-06-23,21,5,3
73,2014-06-23,21,44,3
10,2014-06-23,21,109,3
45,2014-06-23,22,9,10
28,2014-06-23,22,68,10
42,2014-06-23,23,5,17
42,2014-06-23,23,45,17
6,2014-06-23,23,56,17
13,2014-06-23,24,6,9
44,2014-06-23,24,43,9
101,2014-06-23,25,9,13
2,2014-06-23,25,12,13
67,2014-06-23,25,45,13
3,2014-06-23,26,2,17
18,2014-06-23,26,5,17
40,2014-06-23,26,45,17
38,2014-06-23,27,9,10
17,2014-06-23,27,68,10
1,2014-06-23,27,80,10
4,2014-06-23,28,2,7
44,2014-06-23,28,5,7
51,2014-06-23,28,45,7
53,2014-06-23,29,8,3
26,2014-06-23,29,41,3
71,2014-06-23,29,45,3
14,2014-06-23,30,16,19
70,2014-06-23,30,44,19
28,2014-06-23,31,9,17
94,2014-06-23,31,45,17
42,2014-06-23,32,9,13
40,2014-06-23,32,45,13
98,2014-06-23,33,9,3
252,2014-06-23,33,44,3
85,2014-06-23,34,9,17
80,2014-06-23,34,45,17
15,2014-06-23,35,16,5
18,2014-06-23,35,66,5
1,2014-06-23,36,1,18
30,2014-06-23,36,9,18
42,2014-06-23,36,44,18
26,2014-06-23,37,5,13
5,2014-06-23,37,38,13
40,2014-06-23,37,45,13
1,2014-06-23,37,53,13
2,2014-06-23,37,104,13
3,2014-06-23,39,9,8
8,2014-06-23,39,36,8
22,2014-06-23,40,5,13
48,2014-06-23,40,45,13
29,2014-06-23,41,16,12
2,2014-06-23,41,61,12
16,2014-06-23,41,68,12
10,2014-06-23,41,108,12
25,2014-06-23,43,16,11
13,2014-06-23,43,37,11
33,2014-06-23,44,5,12
25,2014-06-23,44,68,12
9,2014-06-24,1,9,1
5,2014-06-24,1,28,1
12,2014-06-24,1,47,1
1,2014-06-24,3,2,7
31,2014-06-24,3,5,7
38,2014-06-24,3,45,7
8,2014-06-24,3,109,7
154,2014-06-24,4,9,9
11,2014-06-24,4,27,9
18,2014-06-24,5,16,12
4,2014-06-24,5,32,12
14,2014-06-24,5,37,12
11,2014-06-24,7,5,6
16,2014-06-24,7,23,6
29,2014-06-24,7,95,6
14,2014-06-24,8,5,4
10,2014-06-24,8,23,4
4,2014-06-24,8,100,4
29,2014-06-24,9,5,17
1,2014-06-24,9,10,17
66,2014-06-24,9,45,17
22,2014-06-24,10,5,12
20,2014-06-24,10,37,12
38,2014-06-24,11,9,10
22,2014-06-24,11,68,10
25,2014-06-24,12,16,11
17,2014-06-24,12,37,11
71,2014-06-24,13,5,6
62,2014-06-24,13,36,6
29,2014-06-24,15,5,13
34,2014-06-24,15,45,13
16,2014-06-24,16,16,2
121,2014-06-24,16,25,2
4,2014-06-24,16,64,2
8,2014-06-24,18,5,17
8,2014-06-24,18,37,17
62,2014-06-24,20,5,7
18,2014-06-24,20,41,7
2,2014-06-24,20,74,7
24,2014-06-24,21,5,3
64,2014-06-24,21,44,3
1,2014-06-24,21,91,3
8,2014-06-24,21,109,3
52,2014-06-24,22,9,10
14,2014-06-24,22,68,10
8,2014-06-24,23,5,17
37,2014-06-24,23,45,17
11,2014-06-24,24,6,9
33,2014-06-24,24,43,9
35,2014-06-24,25,9,13
1,2014-06-24,25,12,13
80,2014-06-24,25,45,13
1,2014-06-24,26,2,17
24,2014-06-24,26,5,17
50,2014-06-24,26,45,17
69,2014-06-24,27,9,10
18,2014-06-24,27,68,10
58,2014-06-24,28,5,7
41,2014-06-24,28,45,7
28,2014-06-24,29,8,3
6,2014-06-24,29,41,3
96,2014-06-24,29,45,3
10,2014-06-24,30,16,19
54,2014-06-24,30,44,19
1,2014-06-24,30,65,19
52,2014-06-24,31,9,17
73,2014-06-24,31,45,17
1,2014-06-24,31,98,17
50,2014-06-24,32,9,13
52,2014-06-24,32,45,13
73,2014-06-24,33,9,3
182,2014-06-24,33,44,3
30,2014-06-24,34,9,17
1,2014-06-24,34,31,17
56,2014-06-24,34,45,17
15,2014-06-24,35,16,5
3,2014-06-24,35,66,5
2,2014-06-24,36,1,18
27,2014-06-24,36,9,18
38,2014-06-24,36,44,18
31,2014-06-24,37,5,13
3,2014-06-24,37,38,13
41,2014-06-24,37,45,13
2,2014-06-24,39,9,8
6,2014-06-24,39,36,8
1,2014-06-24,39,103,8
26,2014-06-24,40,5,13
41,2014-06-24,40,45,13
28,2014-06-24,41,16,12
24,2014-06-24,41,68,12
8,2014-06-24,41,108,12
21,2014-06-24,43,16,11
8,2014-06-24,43,37,11
37,2014-06-24,44,5,12
1,2014-06-24,44,62,12
27,2014-06-24,44,68,12
5,2014-06-25,1,9,1
4,2014-06-25,1,28,1
7,2014-06-25,1,47,1
4,2014-06-25,3,2,7
55,2014-06-25,3,5,7
36,2014-06-25,3,45,7
3,2014-06-25,3,109,7
32,2014-06-25,5,16,12
6,2014-06-25,5,37,12
39,2014-06-25,7,5,6
4,2014-06-25,7,7,6
25,2014-06-25,7,23,6
41,2014-06-25,7,95,6
10,2014-06-25,8,5,4
7,2014-06-25,8,23,4
1,2014-06-25,8,59,4
31,2014-06-25,9,5,17
44,2014-06-25,9,45,17
18,2014-06-25,10,5,12
11,2014-06-25,10,37,12
26,2014-06-25,11,9,10
19,2014-06-25,11,68,10
28,2014-06-25,12,16,11
17,2014-06-25,12,37,11
56,2014-06-25,13,5,6
56,2014-06-25,13,36,6
1,2014-06-25,13,104,6
23,2014-06-25,15,5,13
41,2014-06-25,15,45,13
15,2014-06-25,16,16,2
130,2014-06-25,16,25,2
3,2014-06-25,16,64,2
3,2014-06-25,18,5,17
7,2014-06-25,18,37,17
27,2014-06-25,20,5,7
11,2014-06-25,20,41,7
2,2014-06-25,20,74,7
29,2014-06-25,21,5,3
67,2014-06-25,21,44,3
2,2014-06-25,21,91,3
1,2014-06-25,21,109,3
50,2014-06-25,22,9,10
3,2014-06-25,22,54,10
27,2014-06-25,22,68,10
4,2014-06-25,22,78,10
25,2014-06-25,23,5,17
48,2014-06-25,23,45,17
39,2014-06-25,25,9,13
56,2014-06-25,25,45,13
22,2014-06-25,26,5,17
62,2014-06-25,26,45,17
14,2014-06-25,27,9,10
21,2014-06-25,27,68,10
3,2014-06-25,27,80,10
2,2014-06-25,28,2,7
26,2014-06-25,28,5,7
46,2014-06-25,28,45,7
38,2014-06-25,29,8,3
28,2014-06-25,29,41,3
61,2014-06-25,29,45,3
13,2014-06-25,30,16,19
58,2014-06-25,30,44,19
36,2014-06-25,31,9,17
74,2014-06-25,31,45,17
17,2014-06-25,32,9,13
18,2014-06-25,32,45,13
4,2014-06-25,32,58,13
45,2014-06-25,33,9,3
142,2014-06-25,33,44,3
1,2014-06-25,33,92,3
61,2014-06-25,34,9,17
77,2014-06-25,34,45,17
13,2014-06-25,35,16,5
25,2014-06-25,35,66,5
46,2014-06-25,36,9,18
41,2014-06-25,36,44,18
20,2014-06-25,37,5,13
5,2014-06-25,37,38,13
26,2014-06-25,37,45,13
6,2014-06-25,39,36,8
21,2014-06-25,40,5,13
45,2014-06-25,40,45,13
1,2014-06-25,40,55,13
1,2014-06-25,40,106,13
25,2014-06-25,41,16,12
21,2014-06-25,41,68,12
3,2014-06-25,41,108,12
18,2014-06-25,43,16,11
10,2014-06-25,43,37,11
40,2014-06-25,44,5,12
2,2014-06-25,44,62,12
41,2014-06-25,44,68,12
5,2014-06-26,1,9,1
4,2014-06-26,1,28,1
12,2014-06-26,1,47,1
1,2014-06-26,3,2,7
30,2014-06-26,3,5,7
47,2014-06-26,3,45,7
2,2014-06-26,3,109,7
22,2014-06-26,5,16,12
15,2014-06-26,5,37,12
66,2014-06-26,7,5,6
24,2014-06-26,7,23,6
28,2014-06-26,7,95,6
10,2014-06-26,8,5,4
5,2014-06-26,8,23,4
1,2014-06-26,8,59,4
2,2014-06-26,8,100,4
44,2014-06-26,9,5,17
50,2014-06-26,9,45,17
82,2014-06-26,10,5,12
18,2014-06-26,10,37,12
28,2014-06-26,11,9,10
22,2014-06-26,11,68,10
3,2014-06-26,11,110,10
17,2014-06-26,12,16,11
13,2014-06-26,12,37,11
51,2014-06-26,13,5,6
65,2014-06-26,13,36,6
1,2014-06-26,13,104,6
35,2014-06-26,15,5,13
52,2014-06-26,15,45,13
10,2014-06-26,16,16,2
95,2014-06-26,16,25,2
3,2014-06-26,16,64,2
3,2014-06-26,16,77,2
65,2014-06-26,17,9,20
34,2014-06-26,17,37,20
5,2014-06-26,18,5,17
6,2014-06-26,18,37,17
1,2014-06-26,18,57,17
72,2014-06-26,20,5,7
9,2014-06-26,20,41,7
25,2014-06-26,21,5,3
43,2014-06-26,21,44,3
2,2014-06-26,21,109,3
33,2014-06-26,22,9,10
1,2014-06-26,22,54,10
32,2014-06-26,22,68,10
3,2014-06-26,22,78,10
22,2014-06-26,23,5,17
27,2014-06-26,23,45,17
65,2014-06-26,25,9,13
72,2014-06-26,25,45,13
3,2014-06-26,26,2,17
41,2014-06-26,26,5,17
40,2014-06-26,26,45,17
7,2014-06-26,27,9,10
7,2014-06-26,27,68,10
2,2014-06-26,28,2,7
25,2014-06-26,28,5,7
28,2014-06-26,28,45,7
25,2014-06-26,29,8,3
11,2014-06-26,29,41,3
42,2014-06-26,29,45,3
16,2014-06-26,30,16,19
79,2014-06-26,30,44,19
30,2014-06-26,31,9,17
82,2014-06-26,31,45,17
2,2014-06-26,31,98,17
41,2014-06-26,32,9,13
35,2014-06-26,32,45,13
49,2014-06-26,33,9,3
222,2014-06-26,33,44,3
16,2014-06-26,34,9,17
52,2014-06-26,34,45,17
18,2014-06-26,35,16,5
5,2014-06-26,35,63,5
17,2014-06-26,35,66,5
2,2014-06-26,36,1,18
1,2014-06-26,36,9,18
1,2014-06-26,36,30,18
37,2014-06-26,36,44,18
31,2014-06-26,37,5,13
6,2014-06-26,37,38,13
18,2014-06-26,37,45,13
10,2014-06-26,39,36,8
45,2014-06-26,40,5,13
44,2014-06-26,40,45,13
2,2014-06-26,40,106,13
31,2014-06-26,41,16,12
1,2014-06-26,41,61,12
30,2014-06-26,41,68,12
7,2014-06-26,41,108,12
25,2014-06-26,43,16,11
13,2014-06-26,43,37,11
1,2014-06-26,43,105,11
24,2014-06-26,44,5,12
40,2014-06-26,44,68,12
6,2014-06-27,1,9,1
8,2014-06-27,1,28,1
11,2014-06-27,1,47,1
79,2014-06-27,2,5,14
1,2014-06-27,2,11,14
123,2014-06-27,2,44,14
17,2014-06-27,3,5,7
44,2014-06-27,3,45,7
3,2014-06-27,3,109,7
27,2014-06-27,5,16,12
11,2014-06-27,5,37,12
6,2014-06-27,6,9,14
67,2014-06-27,6,45,14
2,2014-06-27,6,107,14
44,2014-06-27,7,5,6
2,2014-06-27,7,7,6
24,2014-06-27,7,23,6
55,2014-06-27,7,95,6
31,2014-06-27,8,5,4
23,2014-06-27,8,23,4
1,2014-06-27,8,59,4
15,2014-06-27,9,5,17
60,2014-06-27,9,45,17
39,2014-06-27,10,5,12
16,2014-06-27,10,37,12
13,2014-06-27,11,9,10
42,2014-06-27,11,68,10
22,2014-06-27,12,16,11
17,2014-06-27,12,37,11
65,2014-06-27,13,5,6
61,2014-06-27,13,36,6
41,2014-06-27,15,5,13
61,2014-06-27,15,45,13
1,2014-06-27,15,86,13
25,2014-06-27,16,16,2
143,2014-06-27,16,25,2
2,2014-06-27,16,64,2
100,2014-06-27,17,9,20
42,2014-06-27,17,37,20
17,2014-06-27,18,5,17
11,2014-06-27,18,37,17
2,2014-06-27,18,57,17
77,2014-06-27,20,5,7
13,2014-06-27,20,41,7
1,2014-06-27,20,74,7
16,2014-06-27,21,5,3
74,2014-06-27,21,44,3
9,2014-06-27,21,109,3
16,2014-06-27,22,9,10
1,2014-06-27,22,54,10
63,2014-06-27,22,68,10
1,2014-06-27,22,78,10
10,2014-06-27,23,5,17
22,2014-06-27,23,45,17
1,2014-06-27,23,56,17
35,2014-06-27,25,9,13
73,2014-06-27,25,45,13
3,2014-06-27,26,2,17
10,2014-06-27,26,5,17
40,2014-06-27,26,45,17
28,2014-06-27,27,9,10
14,2014-06-27,27,68,10
10,2014-06-27,28,5,7
42,2014-06-27,28,45,7
19,2014-06-27,29,8,3
14,2014-06-27,29,41,3
74,2014-06-27,29,45,3
11,2014-06-27,30,16,19
57,2014-06-27,30,44,19
93,2014-06-27,31,9,17
105,2014-06-27,31,45,17
1,2014-06-27,31,98,17
54,2014-06-27,32,9,13
30,2014-06-27,32,45,13
1,2014-06-27,32,58,13
49,2014-06-27,33,9,3
174,2014-06-27,33,44,3
25,2014-06-27,34,9,17
50,2014-06-27,34,45,17
24,2014-06-27,35,16,5
12,2014-06-27,35,66,5
12,2014-06-27,36,9,18
50,2014-06-27,36,44,18
40,2014-06-27,37,5,13
5,2014-06-27,37,38,13
37,2014-06-27,37,45,13
45,2014-06-27,38,9,14
91,2014-06-27,38,45,14
2,2014-06-27,39,9,8
8,2014-06-27,39,36,8
47,2014-06-27,40,5,13
64,2014-06-27,40,45,13
1,2014-06-27,40,106,13
24,2014-06-27,41,16,12
22,2014-06-27,41,68,12
8,2014-06-27,41,108,12
7,2014-06-27,42,5,14
52,2014-06-27,42,45,14
35,2014-06-27,43,16,11
16,2014-06-27,43,37,11
1,2014-06-27,43,73,11
28,2014-06-27,44,5,12
29,2014-06-27,44,68,12
56,2014-06-28,1,9,1
5,2014-06-28,1,28,1
4,2014-06-28,1,47,1
1,2014-06-28,1,99,1
29,2014-06-28,2,5,14
153,2014-06-28,2,44,14
76,2014-06-28,3,5,7
64,2014-06-28,3,45,7
1,2014-06-28,3,102,7
7,2014-06-28,3,109,7
31,2014-06-28,5,16,12
12,2014-06-28,5,37,12
21,2014-06-28,6,9,14
68,2014-06-28,6,45,14
44,2014-06-28,7,5,6
2,2014-06-28,7,7,6
43,2014-06-28,7,23,6
43,2014-06-28,7,95,6
7,2014-06-28,8,5,4
19,2014-06-28,8,23,4
1,2014-06-28,8,59,4
1,2014-06-28,8,100,4
76,2014-06-28,9,5,17
57,2014-06-28,9,45,17
71,2014-06-28,10,5,12
19,2014-06-28,10,37,12
9,2014-06-28,11,9,10
30,2014-06-28,11,68,10
41,2014-06-28,12,16,11
25,2014-06-28,12,37,11
81,2014-06-28,13,5,6
59,2014-06-28,13,36,6
1,2014-06-28,13,104,6
57,2014-06-28,15,5,13
75,2014-06-28,15,45,13
1,2014-06-28,15,61,13
29,2014-06-28,16,16,2
150,2014-06-28,16,25,2
2,2014-06-28,16,64,2
1,2014-06-28,16,77,2
86,2014-06-28,17,9,20
30,2014-06-28,17,37,20
5,2014-06-28,18,5,17
14,2014-06-28,18,37,17
37,2014-06-28,20,5,7
21,2014-06-28,20,41,7
3,2014-06-28,20,74,7
2,2014-06-28,20,106,7
20,2014-06-28,21,5,3
86,2014-06-28,21,44,3
5,2014-06-28,21,109,3
56,2014-06-28,22,9,10
32,2014-06-28,22,68,10
2,2014-06-28,22,78,10
24,2014-06-28,23,5,17
50,2014-06-28,23,45,17
3,2014-06-28,23,56,17
68,2014-06-28,25,9,13
74,2014-06-28,25,45,13
3,2014-06-28,26,2,17
37,2014-06-28,26,5,17
40,2014-06-28,26,45,17
46,2014-06-28,27,9,10
36,2014-06-28,27,68,10
21,2014-06-28,28,5,7
56,2014-06-28,28,45,7
37,2014-06-28,29,8,3
16,2014-06-28,29,41,3
49,2014-06-28,29,45,3
15,2014-06-28,30,16,19
70,2014-06-28,30,44,19
75,2014-06-28,31,9,17
88,2014-06-28,31,45,17
1,2014-06-28,31,98,17
42,2014-06-28,32,9,13
39,2014-06-28,32,45,13
1,2014-06-28,32,58,13
50,2014-06-28,33,9,3
196,2014-06-28,33,44,3
2,2014-06-28,33,92,3
33,2014-06-28,34,9,17
79,2014-06-28,34,45,17
20,2014-06-28,35,16,5
1,2014-06-28,35,63,5
16,2014-06-28,35,66,5
1,2014-06-28,36,1,18
38,2014-06-28,36,9,18
1,2014-06-28,36,30,18
44,2014-06-28,36,44,18
38,2014-06-28,37,5,13
7,2014-06-28,37,38,13
43,2014-06-28,37,45,13
31,2014-06-28,38,9,14
82,2014-06-28,38,45,14
8,2014-06-28,39,36,8
52,2014-06-28,40,5,13
53,2014-06-28,40,45,13
33,2014-06-28,41,16,12
29,2014-06-28,41,68,12
10,2014-06-28,41,108,12
32,2014-06-28,42,5,14
40,2014-06-28,42,45,14
40,2014-06-28,43,16,11
9,2014-06-28,43,37,11
55,2014-06-28,44,5,12
1,2014-06-28,44,62,12
50,2014-06-28,44,68,12
17,2014-06-29,1,9,1
7,2014-06-29,1,28,1
3,2014-06-29,1,47,1
53,2014-06-29,2,5,14
159,2014-06-29,2,44,14
1,2014-06-29,3,2,7
53,2014-06-29,3,5,7
76,2014-06-29,3,45,7
1,2014-06-29,3,109,7
43,2014-06-29,5,16,12
7,2014-06-29,5,37,12
14,2014-06-29,6,9,14
72,2014-06-29,6,45,14
3,2014-06-29,6,107,14
26,2014-06-29,7,5,6
2,2014-06-29,7,7,6
37,2014-06-29,7,23,6
44,2014-06-29,7,95,6
4,2014-06-29,8,5,4
18,2014-06-29,8,23,4
1,2014-06-29,8,100,4
70,2014-06-29,9,5,17
2,2014-06-29,9,10,17
73,2014-06-29,9,45,17
81,2014-06-29,10,5,12
26,2014-06-29,10,37,12
96,2014-06-29,11,9,10
34,2014-06-29,11,68,10
20,2014-06-29,12,16,11
12,2014-06-29,12,37,11
1,2014-06-29,12,79,11
49,2014-06-29,13,5,6
97,2014-06-29,13,36,6
44,2014-06-29,15,5,13
88,2014-06-29,15,45,13
20,2014-06-29,16,16,2
136,2014-06-29,16,25,2
7,2014-06-29,16,64,2
1,2014-06-29,16,77,2
91,2014-06-29,17,9,20
31,2014-06-29,17,37,20
5,2014-06-29,18,5,17
7,2014-06-29,18,37,17
58,2014-06-29,20,5,7
24,2014-06-29,20,41,7
1,2014-06-29,20,74,7
14,2014-06-29,21,5,3
69,2014-06-29,21,44,3
10,2014-06-29,21,109,3
39,2014-06-29,22,9,10
