station_nbr,date,tmax,tmin,dayNum,weekday,weekend
12,2014-07-06,88,70,7,0,1
13,2014-07-06,96,61,7,0,1
14,2014-07-06,95,72,7,0,1
15,2014-07-06,84,56,7,0,1
16,2014-07-06,83,62,7,0,1
17,2014-07-06,98,74,7,0,1
18,2014-07-06,94,75,7,0,1
19,2014-07-06,82,62,7,0,1
20,2014-07-06,94,74,7,0,1
1,2014-07-07,87,68,1,1,0
2,2014-07-07,83,64,1,1,0
3,2014-07-07,100,78,1,1,0
4,2014-07-07,96,73,1,1,0
5,2014-07-07,M,M,1,1,0
6,2014-07-07,94,69,1,1,0
7,2014-07-07,98,75,1,1,0
8,2014-07-07,94,73,1,1,0
9,2014-07-07,86,64,1,1,0
10,2014-07-07,94,76,1,1,0
11,2014-07-07,92,70,1,1,0
12,2014-07-07,93,71,1,1,0
13,2014-07-07,96,62,1,1,0
14,2014-07-07,98,73,1,1,0
15,2014-07-07,85,61,1,1,0
16,2014-07-07,86,68,1,1,0
17,2014-07-07,102,76,1,1,0
18,2014-07-07,99,77,1,1,0
19,2014-07-07,86,73,1,1,0
20,2014-07-07,97,75,1,1,0
1,2014-07-08,90,69,2,1,0
2,2014-07-08,85,66,2,1,0
3,2014-07-08,93,71,2,1,0
4,2014-07-08,98,74,2,1,0
5,2014-07-08,M,M,2,1,0
6,2014-07-08,96,69,2,1,0
7,2014-07-08,96,76,2,1,0
8,2014-07-08,96,74,2,1,0
9,2014-07-08,76,63,2,1,0
10,2014-07-08,91,76,2,1,0
11,2014-07-08,91,72,2,1,0
12,2014-07-08,90,73,2,1,0
13,2014-07-08,80,59,2,1,0
14,2014-07-08,98,73,2,1,0
15,2014-07-08,88,66,2,1,0
16,2014-07-08,89,69,2,1,0
17,2014-07-08,96,73,2,1,0
18,2014-07-08,97,80,2,1,0
19,2014-07-08,81,66,2,1,0
20,2014-07-08,97,78,2,1,0
1,2014-07-09,88,67,3,1,0
2,2014-07-09,83,63,3,1,0
3,2014-07-09,93,65,3,1,0
4,2014-07-09,98,72,3,1,0
5,2014-07-09,M,M,3,1,0
6,2014-07-09,96,67,3,1,0
7,2014-07-09,88,66,3,1,0
8,2014-07-09,96,71,3,1,0
9,2014-07-09,79,57,3,1,0
10,2014-07-09,96,76,3,1,0
11,2014-07-09,94,71,3,1,0
12,2014-07-09,93,73,3,1,0
13,2014-07-09,93,57,3,1,0
14,2014-07-09,87,68,3,1,0
15,2014-07-09,85,65,3,1,0
16,2014-07-09,87,69,3,1,0
17,2014-07-09,93,67,3,1,0
18,2014-07-09,97,80,3,1,0
19,2014-07-09,75,56,3,1,0
20,2014-07-09,98,78,3,1,0
1,2014-07-10,80,64,4,1,0
2,2014-07-10,76,62,4,1,0
3,2014-07-10,78,65,4,1,0
4,2014-07-10,96,72,4,1,0
5,2014-07-10,M,M,4,1,0
6,2014-07-10,94,65,4,1,0
7,2014-07-10,93,72,4,1,0
8,2014-07-10,94,73,4,1,0
9,2014-07-10,84,60,4,1,0
10,2014-07-10,93,79,4,1,0
11,2014-07-10,91,73,4,1,0
12,2014-07-10,92,73,4,1,0
13,2014-07-10,93,59,4,1,0
14,2014-07-10,93,73,4,1,0
15,2014-07-10,80,55,4,1,0
16,2014-07-10,80,63,4,1,0
17,2014-07-10,78,66,4,1,0
18,2014-07-10,97,79,4,1,0
19,2014-07-10,71,57,4,1,0
20,2014-07-10,97,79,4,1,0
1,2014-07-11,79,61,5,1,0
2,2014-07-11,79,60,5,1,0
3,2014-07-11,93,68,5,1,0
4,2014-07-11,95,71,5,1,0
5,2014-07-11,M,M,5,1,0
6,2014-07-11,94,64,5,1,0
7,2014-07-11,93,75,5,1,0
8,2014-07-11,95,71,5,1,0
9,2014-07-11,79,64,5,1,0
10,2014-07-11,94,75,5,1,0
11,2014-07-11,89,72,5,1,0
12,2014-07-11,88,72,5,1,0
13,2014-07-11,90,63,5,1,0
14,2014-07-11,93,70,5,1,0
15,2014-07-11,79,53,5,1,0
16,2014-07-11,78,61,5,1,0
17,2014-07-11,94,68,5,1,0
18,2014-07-11,96,76,5,1,0
19,2014-07-11,80,59,5,1,0
20,2014-07-11,96,74,5,1,0
1,2014-07-12,85,58,6,0,1
2,2014-07-12,82,60,6,0,1
3,2014-07-12,96,77,6,0,1
4,2014-07-12,98,71,6,0,1
5,2014-07-12,M,M,6,0,1
6,2014-07-12,96,64,6,0,1
7,2014-07-12,95,75,6,0,1
8,2014-07-12,95,70,6,0,1
9,2014-07-12,80,66,6,0,1
10,2014-07-12,86,77,6,0,1
11,2014-07-12,79,72,6,0,1
12,2014-07-12,83,74,6,0,1
13,2014-07-12,80,60,6,0,1
14,2014-07-12,96,70,6,0,1
15,2014-07-12,85,52,6,0,1
16,2014-07-12,80,57,6,0,1
17,2014-07-12,96,70,6,0,1
18,2014-07-12,98,79,6,0,1
19,2014-07-12,77,67,6,0,1
20,2014-07-12,98,76,6,0,1
1,2014-07-13,86,67,7,0,1
2,2014-07-13,80,63,7,0,1
3,2014-07-13,101,74,7,0,1
4,2014-07-13,100,74,7,0,1
5,2014-07-13,M,M,7,0,1
6,2014-07-13,97,69,7,0,1
7,2014-07-13,98,75,7,0,1
8,2014-07-13,97,73,7,0,1
9,2014-07-13,76,61,7,0,1
10,2014-07-13,93,76,7,0,1
11,2014-07-13,88,71,7,0,1
12,2014-07-13,89,72,7,0,1
13,2014-07-13,83,58,7,0,1
14,2014-07-13,99,68,7,0,1
15,2014-07-13,85,64,7,0,1
16,2014-07-13,85,67,7,0,1
17,2014-07-13,101,69,7,0,1
18,2014-07-13,101,80,7,0,1
19,2014-07-13,84,65,7,0,1
20,2014-07-13,100,79,7,0,1
1,2014-07-14,87,71,1,1,0
2,2014-07-14,80,69,1,1,0
3,2014-07-14,92,72,1,1,0
4,2014-07-14,101,75,1,1,0
5,2014-07-14,M,M,1,1,0
6,2014-07-14,99,70,1,1,0
7,2014-07-14,95,75,1,1,0
8,2014-07-14,98,74,1,1,0
9,2014-07-14,66,56,1,1,0
10,2014-07-14,93,77,1,1,0
11,2014-07-14,92,73,1,1,0
12,2014-07-14,92,73,1,1,0
13,2014-07-14,81,57,1,1,0
14,2014-07-14,93,75,1,1,0
15,2014-07-14,87,67,1,1,0
16,2014-07-14,86,71,1,1,0
17,2014-07-14,93,72,1,1,0
18,2014-07-14,101,78,1,1,0
19,2014-07-14,79,59,1,1,0
20,2014-07-14,103,75,1,1,0
1,2014-07-15,87,71,2,1,0
2,2014-07-15,81,67,2,1,0
3,2014-07-15,79,60,2,1,0
4,2014-07-15,92,73,2,1,0
5,2014-07-15,M,M,2,1,0
6,2014-07-15,93,73,2,1,0
7,2014-07-15,81,67,2,1,0
8,2014-07-15,89,75,2,1,0
9,2014-07-15,71,54,2,1,0
10,2014-07-15,94,76,2,1,0
11,2014-07-15,91,72,2,1,0
12,2014-07-15,92,73,2,1,0
13,2014-07-15,78,57,2,1,0
14,2014-07-15,83,65,2,1,0
15,2014-07-15,86,69,2,1,0
16,2014-07-15,86,71,2,1,0
17,2014-07-15,80,59,2,1,0
18,2014-07-15,94,75,2,1,0
19,2014-07-15,69,54,2,1,0
20,2014-07-15,94,75,2,1,0
1,2014-07-16,76,68,3,1,0
2,2014-07-16,73,64,3,1,0
3,2014-07-16,74,61,3,1,0
4,2014-07-16,95,73,3,1,0
5,2014-07-16,M,M,3,1,0
6,2014-07-16,94,74,3,1,0
7,2014-07-16,72,61,3,1,0
8,2014-07-16,93,78,3,1,0
9,2014-07-16,76,53,3,1,0
10,2014-07-16,87,77,3,1,0
11,2014-07-16,89,72,3,1,0
12,2014-07-16,87,73,3,1,0
13,2014-07-16,76,55,3,1,0
14,2014-07-16,72,62,3,1,0
15,2014-07-16,77,62,3,1,0
16,2014-07-16,76,68,3,1,0
17,2014-07-16,74,58,3,1,0
18,2014-07-16,91,70,3,1,0
19,2014-07-16,71,55,3,1,0
20,2014-07-16,92,71,3,1,0
1,2014-07-17,82,61,4,1,0
2,2014-07-17,78,61,4,1,0
3,2014-07-17,68,60,4,1,0
4,2014-07-17,89,74,4,1,0
5,2014-07-17,M,M,4,1,0
6,2014-07-17,92,75,4,1,0
7,2014-07-17,68,61,4,1,0
8,2014-07-17,95,76,4,1,0
9,2014-07-17,78,55,4,1,0
10,2014-07-17,92,74,4,1,0
11,2014-07-17,89,69,4,1,0
12,2014-07-17,89,71,4,1,0
13,2014-07-17,76,54,4,1,0
14,2014-07-17,68,62,4,1,0
15,2014-07-17,81,56,4,1,0
16,2014-07-17,78,61,4,1,0
17,2014-07-17,67,62,4,1,0
18,2014-07-17,80,68,4,1,0
19,2014-07-17,75,58,4,1,0
20,2014-07-17,79,70,4,1,0
1,2014-07-18,80,58,5,1,0
2,2014-07-18,76,58,5,1,0
3,2014-07-18,78,59,5,1,0
4,2014-07-18,78,72,5,1,0
5,2014-07-18,M,M,5,1,0
6,2014-07-18,79,72,5,1,0
7,2014-07-18,70,63,5,1,0
8,2014-07-18,82,75,5,1,0
9,2014-07-18,78,58,5,1,0
10,2014-07-18,92,79,5,1,0
11,2014-07-18,87,71,5,1,0
12,2014-07-18,86,73,5,1,0
13,2014-07-18,86,58,5,1,0
14,2014-07-18,72,63,5,1,0
15,2014-07-18,81,51,5,1,0
16,2014-07-18,78,57,5,1,0
17,2014-07-18,76,58,5,1,0
18,2014-07-18,78,65,5,1,0
19,2014-07-18,74,57,5,1,0
20,2014-07-18,79,66,5,1,0
1,2014-07-19,77,59,6,0,1
2,2014-07-19,73,58,6,0,1
3,2014-07-19,80,58,6,0,1
4,2014-07-19,86,70,6,0,1
5,2014-07-19,M,M,6,0,1
6,2014-07-19,86,70,6,0,1
7,2014-07-19,82,63,6,0,1
8,2014-07-19,89,73,6,0,1
9,2014-07-19,78,65,6,0,1
10,2014-07-19,92,80,6,0,1
11,2014-07-19,89,74,6,0,1
12,2014-07-19,88,75,6,0,1
13,2014-07-19,91,59,6,0,1
14,2014-07-19,82,63,6,0,1
15,2014-07-19,78,54,6,0,1
16,2014-07-19,76,57,6,0,1
17,2014-07-19,79,58,6,0,1
18,2014-07-19,77,68,6,0,1
19,2014-07-19,77,57,6,0,1
20,2014-07-19,79,67,6,0,1
1,2014-07-20,77,58,7,0,1
2,2014-07-20,76,60,7,0,1
3,2014-07-20,86,64,7,0,1
4,2014-07-20,94,74,7,0,1
5,2014-07-20,M,M,7,0,1
6,2014-07-20,95,74,7,0,1
7,2014-07-20,90,65,7,0,1
8,2014-07-20,96,76,7,0,1
9,2014-07-20,85,68,7,0,1
10,2014-07-20,96,80,7,0,1
11,2014-07-20,92,73,7,0,1
12,2014-07-20,92,75,7,0,1
13,2014-07-20,93,63,7,0,1
14,2014-07-20,91,63,7,0,1
15,2014-07-20,78,56,7,0,1
16,2014-07-20,75,57,7,0,1
17,2014-07-20,87,61,7,0,1
18,2014-07-20,92,67,7,0,1
19,2014-07-20,80,59,7,0,1
20,2014-07-20,93,66,7,0,1
1,2014-07-21,79,57,1,1,0
2,2014-07-21,79,57,1,1,0
3,2014-07-21,92,71,1,1,0
4,2014-07-21,96,77,1,1,0
5,2014-07-21,M,M,1,1,0
6,2014-07-21,97,75,1,1,0
7,2014-07-21,95,73,1,1,0
8,2014-07-21,99,76,1,1,0
9,2014-07-21,89,73,1,1,0
10,2014-07-21,92,78,1,1,0
11,2014-07-21,88,73,1,1,0
12,2014-07-21,89,74,1,1,0
13,2014-07-21,93,66,1,1,0
14,2014-07-21,95,71,1,1,0
15,2014-07-21,82,51,1,1,0
16,2014-07-21,77,60,1,1,0
17,2014-07-21,93,68,1,1,0
18,2014-07-21,97,74,1,1,0
19,2014-07-21,84,64,1,1,0
20,2014-07-21,98,73,1,1,0
1,2014-07-22,88,61,2,1,0
2,2014-07-22,85,62,2,1,0
3,2014-07-22,96,76,2,1,0
4,2014-07-22,96,76,2,1,0
5,2014-07-22,M,M,2,1,0
6,2014-07-22,97,73,2,1,0
7,2014-07-22,97,75,2,1,0
8,2014-07-22,98,75,2,1,0
9,2014-07-22,83,68,2,1,0
10,2014-07-22,92,76,2,1,0
11,2014-07-22,89,72,2,1,0
12,2014-07-22,87,73,2,1,0
13,2014-07-22,92,62,2,1,0
14,2014-07-22,97,74,2,1,0
15,2014-07-22,88,57,2,1,0
16,2014-07-22,85,59,2,1,0
17,2014-07-22,95,71,2,1,0
18,2014-07-22,98,78,2,1,0
19,2014-07-22,89,63,2,1,0
20,2014-07-22,98,76,2,1,0
1,2014-07-23,91,70,3,1,0
2,2014-07-23,87,67,3,1,0
3,2014-07-23,93,70,3,1,0
4,2014-07-23,97,75,3,1,0
5,2014-07-23,M,M,3,1,0
6,2014-07-23,97,73,3,1,0
7,2014-07-23,98,75,3,1,0
8,2014-07-23,98,76,3,1,0
9,2014-07-23,81,61,3,1,0
10,2014-07-23,95,79,3,1,0
11,2014-07-23,93,72,3,1,0
12,2014-07-23,90,75,3,1,0
13,2014-07-23,84,62,3,1,0
14,2014-07-23,99,73,3,1,0
15,2014-07-23,91,67,3,1,0
16,2014-07-23,90,70,3,1,0
17,2014-07-23,93,69,3,1,0
18,2014-07-23,96,74,3,1,0
19,2014-07-23,69,57,3,1,0
20,2014-07-23,97,73,3,1,0
1,2014-07-24,77,63,4,1,0
2,2014-07-24,77,65,4,1,0
3,2014-07-24,91,67,4,1,0
4,2014-07-24,94,74,4,1,0
5,2014-07-24,M,M,4,1,0
6,2014-07-24,94,74,4,1,0
7,2014-07-24,93,71,4,1,0
8,2014-07-24,94,74,4,1,0
9,2014-07-24,81,61,4,1,0
10,2014-07-24,97,79,4,1,0
11,2014-07-24,93,72,4,1,0
12,2014-07-24,94,75,4,1,0
13,2014-07-24,92,66,4,1,0
14,2014-07-24,93,72,4,1,0
15,2014-07-24,81,54,4,1,0
16,2014-07-24,76,61,4,1,0
17,2014-07-24,91,67,4,1,0
18,2014-07-24,95,73,4,1,0
19,2014-07-24,71,55,4,1,0
20,2014-07-24,96,72,4,1,0
1,2014-07-25,81,56,5,1,0
2,2014-07-25,77,55,5,1,0
3,2014-07-25,95,74,5,1,0
4,2014-07-25,96,75,5,1,0
5,2014-07-25,M,M,5,1,0
6,2014-07-25,97,72,5,1,0
7,2014-07-25,99,74,5,1,0
8,2014-07-25,97,76,5,1,0
9,2014-07-25,80,63,5,1,0
10,2014-07-25,96,79,5,1,0
11,2014-07-25,94,74,5,1,0
12,2014-07-25,94,77,5,1,0
13,2014-07-25,93,65,5,1,0
14,2014-07-25,99,71,5,1,0
15,2014-07-25,81,49,5,1,0
16,2014-07-25,81,54,5,1,0
17,2014-07-25,95,72,5,1,0
18,2014-07-25,100,75,5,1,0
19,2014-07-25,75,59,5,1,0
20,2014-07-25,100,73,5,1,0
1,2014-07-26,84,60,6,0,1
2,2014-07-26,79,60,6,0,1
3,2014-07-26,100,78,6,0,1
4,2014-07-26,98,76,6,0,1
5,2014-07-26,M,M,6,0,1
6,2014-07-26,99,72,6,0,1
7,2014-07-26,100,78,6,0,1
8,2014-07-26,99,77,6,0,1
9,2014-07-26,85,69,6,0,1
10,2014-07-26,96,78,6,0,1
11,2014-07-26,92,73,6,0,1
12,2014-07-26,93,75,6,0,1
13,2014-07-26,88,59,6,0,1
14,2014-07-26,100,72,6,0,1
15,2014-07-26,82,54,6,0,1
16,2014-07-26,83,58,6,0,1
17,2014-07-26,99,75,6,0,1
18,2014-07-26,101,80,6,0,1
19,2014-07-26,82,63,6,0,1
20,2014-07-26,101,78,6,0,1
1,2014-07-27,79,65,7,0,1
2,2014-07-27,76,63,7,0,1
3,2014-07-27,94,72,7,0,1
4,2014-07-27,98,75,7,0,1
5,2014-07-27,M,M,7,0,1
6,2014-07-27,99,72,7,0,1
7,2014-07-27,95,75,7,0,1
8,2014-07-27,99,78,7,0,1
9,2014-07-27,77,64,7,0,1
10,2014-07-27,98,80,7,0,1
11,2014-07-27,95,76,7,0,1
12,2014-07-27,96,79,7,0,1
13,2014-07-27,82,59,7,0,1
14,2014-07-27,96,71,7,0,1
15,2014-07-27,76,57,7,0,1
16,2014-07-27,79,67,7,0,1
17,2014-07-27,94,72,7,0,1
18,2014-07-27,103,80,7,0,1
19,2014-07-27,84,62,7,0,1
20,2014-07-27,103,79,7,0,1
1,2014-07-28,84,64,1,1,0
2,2014-07-28,79,63,1,1,0
3,2014-07-28,90,65,1,1,0
4,2014-07-28,99,74,1,1,0
5,2014-07-28,M,M,1,1,0
6,2014-07-28,100,71,1,1,0
7,2014-07-28,87,71,1,1,0
8,2014-07-28,100,74,1,1,0
9,2014-07-28,76,63,1,1,0
10,2014-07-28,97,82,1,1,0
11,2014-07-28,96,78,1,1,0
12,2014-07-28,95,80,1,1,0
13,2014-07-28,82,60,1,1,0
14,2014-07-28,87,72,1,1,0
15,2014-07-28,83,64,1,1,0
16,2014-07-28,83,66,1,1,0
17,2014-07-28,89,66,1,1,0
18,2014-07-28,97,81,1,1,0
19,2014-07-28,66,56,1,1,0
20,2014-07-28,99,81,1,1,0
1,2014-07-29,78,61,2,1,0
2,2014-07-29,72,58,2,1,0
3,2014-07-29,92,64,2,1,0
4,2014-07-29,97,76,2,1,0
5,2014-07-29,M,M,2,1,0
6,2014-07-29,98,70,2,1,0
7,2014-07-29,90,71,2,1,0
8,2014-07-29,98,75,2,1,0
9,2014-07-29,80,58,2,1,0
10,2014-07-29,98,81,2,1,0
11,2014-07-29,94,75,2,1,0
12,2014-07-29,95,77,2,1,0
13,2014-07-29,81,57,2,1,0
14,2014-07-29,92,71,2,1,0
15,2014-07-29,76,55,2,1,0
16,2014-07-29,78,59,2,1,0
17,2014-07-29,92,63,2,1,0
18,2014-07-29,86,75,2,1,0
19,2014-07-29,79,59,2,1,0
20,2014-07-29,85,74,2,1,0
1,2014-07-30,78,58,3,1,0
2,2014-07-30,74,57,3,1,0
3,2014-07-30,78,67,3,1,0
4,2014-07-30,96,76,3,1,0
5,2014-07-30,M,M,3,1,0
6,2014-07-30,97,71,3,1,0
7,2014-07-30,75,67,3,1,0
8,2014-07-30,96,74,3,1,0
9,2014-07-30,80,59,3,1,0
10,2014-07-30,95,77,3,1,0
11,2014-07-30,92,70,3,1,0
12,2014-07-30,93,74,3,1,0
13,2014-07-30,62,56,3,1,0
14,2014-07-30,73,67,3,1,0
15,2014-07-30,76,54,3,1,0
16,2014-07-30,77,54,3,1,0
17,2014-07-30,76,68,3,1,0
18,2014-07-30,90,75,3,1,0
19,2014-07-30,69,59,3,1,0
20,2014-07-30,93,72,3,1,0
1,2014-07-31,82,56,4,1,0
2,2014-07-31,77,56,4,1,0
3,2014-07-31,76,67,4,1,0
4,2014-07-31,97,77,4,1,0
5,2014-07-31,M,M,4,1,0
6,2014-07-31,98,76,4,1,0
7,2014-07-31,78,65,4,1,0
8,2014-07-31,96,76,4,1,0
9,2014-07-31,83,60,4,1,0
10,2014-07-31,95,76,4,1,0
11,2014-07-31,93,69,4,1,0
12,2014-07-31,92,72,4,1,0
13,2014-07-31,73,56,4,1,0
14,2014-07-31,80,67,4,1,0
15,2014-07-31,79,52,4,1,0
16,2014-07-31,79,54,4,1,0
17,2014-07-31,76,67,4,1,0
18,2014-07-31,84,71,4,1,0
19,2014-07-31,83,60,4,1,0
20,2014-07-31,86,71,4,1,0
1,2014-08-01,84,63,5,1,0
2,2014-08-01,80,63,5,1,0
3,2014-08-01,84,68,5,1,0
4,2014-08-01,91,73,5,1,0
5,2014-08-01,M,M,5,1,0
6,2014-08-01,91,73,5,1,0
7,2014-08-01,85,64,5,1,0
8,2014-08-01,91,74,5,1,0
9,2014-08-01,84,62,5,1,0
10,2014-08-01,95,82,5,1,0
11,2014-08-01,93,74,5,1,0
12,2014-08-01,92,76,5,1,0
13,2014-08-01,76,54,5,1,0
14,2014-08-01,86,65,5,1,0
15,2014-08-01,82,58,5,1,0
16,2014-08-01,80,63,5,1,0
17,2014-08-01,84,64,5,1,0
18,2014-08-01,82,69,5,1,0
19,2014-08-01,83,59,5,1,0
20,2014-08-01,82,71,5,1,0
1,2014-08-02,73,59,6,0,1
2,2014-08-02,69,60,6,0,1
3,2014-08-02,89,65,6,0,1
4,2014-08-02,90,68,6,0,1
5,2014-08-02,M,M,6,0,1
6,2014-08-02,90,64,6,0,1
7,2014-08-02,88,66,6,0,1
8,2014-08-02,85,70,6,0,1
9,2014-08-02,86,61,6,0,1
10,2014-08-02,95,81,6,0,1
11,2014-08-02,91,73,6,0,1
12,2014-08-02,92,75,6,0,1
13,2014-08-02,81,51,6,0,1
14,2014-08-02,89,65,6,0,1
15,2014-08-02,76,55,6,0,1
16,2014-08-02,72,63,6,0,1
17,2014-08-02,89,64,6,0,1
18,2014-08-02,90,68,6,0,1
19,2014-08-02,79,56,6,0,1
20,2014-08-02,91,67,6,0,1
1,2014-08-03,74,58,7,0,1
2,2014-08-03,73,58,7,0,1
3,2014-08-03,91,68,7,0,1
4,2014-08-03,94,71,7,0,1
5,2014-08-03,M,M,7,0,1
6,2014-08-03,94,67,7,0,1
7,2014-08-03,89,66,7,0,1
8,2014-08-03,91,71,7,0,1
9,2014-08-03,87,64,7,0,1
10,2014-08-03,92,80,7,0,1
11,2014-08-03,89,73,7,0,1
12,2014-08-03,88,75,7,0,1
13,2014-08-03,86,57,7,0,1
14,2014-08-03,90,66,7,0,1
15,2014-08-03,76,54,7,0,1
16,2014-08-03,73,59,7,0,1
17,2014-08-03,90,66,7,0,1
18,2014-08-03,93,71,7,0,1
19,2014-08-03,85,62,7,0,1
20,2014-08-03,94,71,7,0,1
1,2014-08-04,84,62,1,1,0
2,2014-08-04,80,63,1,1,0
3,2014-08-04,92,70,1,1,0
4,2014-08-04,94,72,1,1,0
5,2014-08-04,M,M,1,1,0
6,2014-08-04,94,71,1,1,0
7,2014-08-04,89,68,1,1,0
8,2014-08-04,94,72,1,1,0
9,2014-08-04,80,66,1,1,0
10,2014-08-04,89,80,1,1,0
11,2014-08-04,85,75,1,1,0
12,2014-08-04,85,77,1,1,0
13,2014-08-04,85,59,1,1,0
14,2014-08-04,92,66,1,1,0
15,2014-08-04,85,58,1,1,0
16,2014-08-04,81,62,1,1,0
17,2014-08-04,91,67,1,1,0
18,2014-08-04,94,74,1,1,0
19,2014-08-04,72,64,1,1,0
20,2014-08-04,95,72,1,1,0
1,2014-08-05,87,64,2,1,0
2,2014-08-05,83,65,2,1,0
3,2014-08-05,92,70,2,1,0
4,2014-08-05,97,73,2,1,0
5,2014-08-05,M,M,2,1,0
6,2014-08-05,98,68,2,1,0
7,2014-08-05,90,68,2,1,0
8,2014-08-05,96,71,2,1,0
9,2014-08-05,80,61,2,1,0
10,2014-08-05,95,78,2,1,0
11,2014-08-05,92,74,2,1,0
12,2014-08-05,90,76,2,1,0
13,2014-08-05,81,58,2,1,0
14,2014-08-05,93,66,2,1,0
15,2014-08-05,84,60,2,1,0
16,2014-08-05,83,65,2,1,0
17,2014-08-05,92,71,2,1,0
18,2014-08-05,98,74,2,1,0
19,2014-08-05,74,61,2,1,0
20,2014-08-05,100,73,2,1,0
1,2014-08-06,81,65,3,1,0
2,2014-08-06,77,63,3,1,0
3,2014-08-06,94,75,3,1,0
4,2014-08-06,99,76,3,1,0
5,2014-08-06,M,M,3,1,0
6,2014-08-06,98,70,3,1,0
7,2014-08-06,93,75,3,1,0
8,2014-08-06,99,73,3,1,0
9,2014-08-06,83,60,3,1,0
10,2014-08-06,98,79,3,1,0
11,2014-08-06,94,74,3,1,0
12,2014-08-06,95,76,3,1,0
13,2014-08-06,84,55,3,1,0
14,2014-08-06,96,72,3,1,0
15,2014-08-06,82,57,3,1,0
16,2014-08-06,82,62,3,1,0
17,2014-08-06,94,69,3,1,0
18,2014-08-06,100,79,3,1,0
19,2014-08-06,75,58,3,1,0
20,2014-08-06,101,78,3,1,0
1,2014-08-07,77,58,4,1,0
2,2014-08-07,74,57,4,1,0
3,2014-08-07,93,72,4,1,0
4,2014-08-07,102,77,4,1,0
5,2014-08-07,M,M,4,1,0
6,2014-08-07,103,76,4,1,0
7,2014-08-07,97,77,4,1,0
8,2014-08-07,101,76,4,1,0
9,2014-08-07,82,63,4,1,0
10,2014-08-07,95,78,4,1,0
11,2014-08-07,95,74,4,1,0
12,2014-08-07,93,76,4,1,0
13,2014-08-07,79,52,4,1,0
14,2014-08-07,98,76,4,1,0
15,2014-08-07,75,51,4,1,0
16,2014-08-07,78,58,4,1,0
17,2014-08-07,92,73,4,1,0
18,2014-08-07,99,76,4,1,0
19,2014-08-07,75,59,4,1,0
20,2014-08-07,100,79,4,1,0
1,2014-08-08,81,57,5,1,0
2,2014-08-08,77,55,5,1,0
3,2014-08-08,90,74,5,1,0
4,2014-08-08,102,76,5,1,0
5,2014-08-08,M,M,5,1,0
6,2014-08-08,101,74,5,1,0
7,2014-08-08,91,72,5,1,0
8,2014-08-08,102,76,5,1,0
9,2014-08-08,83,65,5,1,0
10,2014-08-08,98,80,5,1,0
11,2014-08-08,94,74,5,1,0
12,2014-08-08,92,74,5,1,0
13,2014-08-08,81,56,5,1,0
14,2014-08-08,93,73,5,1,0
15,2014-08-08,81,49,5,1,0
16,2014-08-08,82,57,5,1,0
17,2014-08-08,89,71,5,1,0
18,2014-08-08,104,81,5,1,0
19,2014-08-08,77,62,5,1,0
20,2014-08-08,104,81,5,1,0
1,2014-08-09,83,59,6,0,1
2,2014-08-09,81,60,6,0,1
3,2014-08-09,88,73,6,0,1
4,2014-08-09,100,77,6,0,1
5,2014-08-09,M,M,6,0,1
6,2014-08-09,100,73,6,0,1
7,2014-08-09,95,75,6,0,1
8,2014-08-09,100,77,6,0,1
9,2014-08-09,81,64,6,0,1
10,2014-08-09,93,79,6,0,1
11,2014-08-09,95,73,6,0,1
12,2014-08-09,94,75,6,0,1
13,2014-08-09,83,53,6,0,1
14,2014-08-09,96,73,6,0,1
15,2014-08-09,85,53,6,0,1
16,2014-08-09,80,56,6,0,1
17,2014-08-09,88,73,6,0,1
18,2014-08-09,102,81,6,0,1
19,2014-08-09,75,65,6,0,1
20,2014-08-09,103,78,6,0,1
1,2014-08-10,85,59,7,0,1
2,2014-08-10,81,63,7,0,1
3,2014-08-10,92,71,7,0,1
4,2014-08-10,101,77,7,0,1
5,2014-08-10,M,M,7,0,1
6,2014-08-10,102,73,7,0,1
7,2014-08-10,92,73,7,0,1
8,2014-08-10,101,77,7,0,1
9,2014-08-10,83,66,7,0,1
10,2014-08-10,95,80,7,0,1
11,2014-08-10,92,74,7,0,1
12,2014-08-10,93,76,7,0,1
13,2014-08-10,74,56,7,0,1
14,2014-08-10,94,70,7,0,1
15,2014-08-10,85,52,7,0,1
16,2014-08-10,84,56,7,0,1
17,2014-08-10,93,71,7,0,1
18,2014-08-10,101,80,7,0,1
19,2014-08-10,75,63,7,0,1
20,2014-08-10,104,80,7,0,1
1,2014-08-11,85,61,1,1,0
2,2014-08-11,83,61,1,1,0
3,2014-08-11,91,69,1,1,0
4,2014-08-11,102,76,1,1,0
5,2014-08-11,M,M,1,1,0
6,2014-08-11,103,75,1,1,0
7,2014-08-11,91,68,1,1,0
8,2014-08-11,102,77,1,1,0
9,2014-08-11,77,62,1,1,0
10,2014-08-11,92,79,1,1,0
11,2014-08-11,92,72,1,1,0
12,2014-08-11,90,77,1,1,0
13,2014-08-11,81,53,1,1,0
14,2014-08-11,94,73,1,1,0
15,2014-08-11,86,59,1,1,0
16,2014-08-11,84,63,1,1,0
17,2014-08-11,90,70,1,1,0
18,2014-08-11,98,81,1,1,0
19,2014-08-11,78,64,1,1,0
20,2014-08-11,100,78,1,1,0
1,2014-08-12,82,60,2,1,0
2,2014-08-12,77,61,2,1,0
3,2014-08-12,85,61,2,1,0
4,2014-08-12,100,73,2,1,0
5,2014-08-12,M,M,2,1,0
6,2014-08-12,100,72,2,1,0
